fecha,producto,cantidad,precio_unitario,vendedor,sucursal,extra_columna
2025-08-05,Campera,3.0,19649.28,,CABA,irrelevante
2025-08-05,Jean,,15393.64,Ana,Bahía Blanca,irrelevante
2025-08-05,Zapatilla,3.0,12011.93,Sofía,Rosario,irrelevante
2025-08-05,Remera,1.0,11630.5,Sofía,CABA,irrelevante
2025-08-05,Campera,2.0,19530.83,Ana,Bahía Blanca,irrelevante
2025-08-05,Buzo,,15742.94,Sofía,CABA,irrelevante
2025-08-05,Gorra,1.0,4906.97,,Bahía Blanca,irrelevante
2025-08-05,Gorra,3.0,8376.51,Juan,Bahía Blanca,irrelevante
2025-08-05,Medias,2.0,3873.39,Luz,Rosario,irrelevante
2025-08-05,Jean,,12597.02,Mario,Rosario,irrelevante
2025-08-05,Short,1.0,15187.37,Sofía,Bahía Blanca,irrelevante
2025-08-05,Jean,3.0,15231.79,Juan,CABA,irrelevante
2025-08-05,Gorra,,12561.22,Carlos,Rosario,irrelevante
2025-08-05,Remera,,13222.91,Carlos,Bahía Blanca,irrelevante
2025-08-05,Zapatilla,2.0,19379.78,,Mar del Plata,irrelevante
2025-08-05,Remera,2.0,4291.08,Lucía,Rosario,irrelevante
2025-08-05,Campera,2.0,9298.69,,Mar del Plata,irrelevante
2025-08-05,Remera,1.0,1774.59,Ana,Rosario,irrelevante
2025-08-05,Zapatilla,1.0,10792.21,Juan,Mar del Plata,irrelevante
2025-08-05,Remera,,5405.98,Juan,La Plata,irrelevante
2025-08-05,Jean,1.0,5293.27,Lucía,Rosario,irrelevante
2025-08-05,Gorra,2.0,8333.77,Luz,La Plata,irrelevante
2025-08-05,Jean,,2033.23,Mario,Bahía Blanca,irrelevante
2025-08-05,Gorra,,2761.69,Ana,La Plata,irrelevante
2025-08-05,Buzo,1.0,6160.23,Sofía,Rosario,irrelevante
2025-08-05,Pantalón,,5334.58,,La Plata,irrelevante
2025-08-05,Pantalón,1.0,6189.18,Mario,Bahía Blanca,irrelevante
2025-08-05,Camisa,1.0,19110.41,Sofía,CABA,irrelevante
2025-08-05,Pantalón,,10502.98,Juan,CABA,irrelevante
2025-08-05,Buzo,1.0,4269.89,,Bahía Blanca,irrelevante
2025-08-05,Camisa,,12118.91,Ana,Mar del Plata,irrelevante
2025-08-05,Camisa,1.0,9277.6,Luz,CABA,irrelevante
2025-08-05,Buzo,1.0,13252.91,Juan,Bahía Blanca,irrelevante
2025-08-05,Pantalón,1.0,1710.78,Ana,La Plata,irrelevante
2025-08-05,Campera,1.0,10853.91,Ana,CABA,irrelevante
2025-08-05,Campera,2.0,10022.36,Lucía,Bahía Blanca,irrelevante
2025-08-05,Campera,1.0,5511.63,Sofía,Mar del Plata,irrelevante
2025-08-05,Short,1.0,11318.16,Mario,Rosario,irrelevante
2025-08-05,Short,2.0,15588.1,,La Plata,irrelevante
2025-08-05,Medias,1.0,19248.37,Lucía,Mar del Plata,irrelevante
2025-08-05,Remera,1.0,3527.43,Lucía,CABA,irrelevante
2025-08-05,Short,2.0,9488.38,Lucía,Rosario,irrelevante
2025-08-05,Buzo,,10750.2,Carlos,CABA,irrelevante
2025-08-05,Camisa,3.0,15236.39,Ana,Rosario,irrelevante
2025-08-05,Pantalón,1.0,18409.05,Mario,Bahía Blanca,irrelevante
2025-08-05,Buzo,2.0,19685.03,,Rosario,irrelevante
2025-08-05,Camisa,3.0,10776.68,Juan,Mar del Plata,irrelevante
2025-08-05,Gorra,2.0,5353.27,Lucía,La Plata,irrelevante
2025-08-05,Short,1.0,16562.41,Juan,Rosario,irrelevante
2025-08-05,Medias,1.0,9690.0,Carlos,Rosario,irrelevante
2025-08-05,Camisa,3.0,10591.73,Sofía,CABA,irrelevante
2025-08-05,Buzo,3.0,6432.94,Lucía,Mar del Plata,irrelevante
2025-08-05,Gorra,,18068.28,,Mar del Plata,irrelevante
2025-08-05,Jean,2.0,2926.36,Sofía,CABA,irrelevante
2025-08-05,Buzo,2.0,19267.03,,Rosario,irrelevante
2025-08-05,Camisa,3.0,9203.32,,La Plata,irrelevante
2025-08-05,Medias,1.0,9783.96,Sofía,Rosario,irrelevante
2025-08-05,Zapatilla,2.0,19314.07,Luz,Rosario,irrelevante
2025-08-05,Pantalón,2.0,18823.05,Luz,La Plata,irrelevante
2025-08-05,Remera,3.0,15590.6,,Rosario,irrelevante
2025-08-05,Gorra,3.0,17910.2,Luz,Bahía Blanca,irrelevante
2025-08-05,Buzo,1.0,3054.0,Sofía,CABA,irrelevante
2025-08-05,Campera,1.0,5113.58,Mario,CABA,irrelevante
2025-08-05,Pantalón,2.0,7657.48,Lucía,Rosario,irrelevante
2025-08-05,Medias,1.0,8476.46,Carlos,CABA,irrelevante
2025-08-05,Pantalón,,9434.52,Mario,Mar del Plata,irrelevante
2025-08-05,Jean,,5373.5,,Rosario,irrelevante
2025-08-05,Camisa,,14333.44,Luz,CABA,irrelevante
2025-08-05,Buzo,2.0,13505.6,Ana,Rosario,irrelevante
2025-08-05,Gorra,3.0,2361.22,Juan,Bahía Blanca,irrelevante
2025-08-05,Zapatilla,,10316.74,,Bahía Blanca,irrelevante
2025-08-05,Buzo,2.0,14256.28,Lucía,Mar del Plata,irrelevante
2025-08-05,Short,,11489.06,Lucía,CABA,irrelevante
2025-08-05,Remera,1.0,16712.18,Sofía,CABA,irrelevante
2025-08-05,Jean,3.0,5497.33,Juan,Bahía Blanca,irrelevante
2025-08-05,Remera,1.0,3128.63,Mario,Rosario,irrelevante
2025-08-05,Pantalón,3.0,9917.36,Lucía,Mar del Plata,irrelevante
2025-08-05,Gorra,2.0,4652.04,Lucía,Bahía Blanca,irrelevante
2025-08-05,Short,,4250.94,Juan,Mar del Plata,irrelevante
2025-08-05,Pantalón,,16266.84,Ana,La Plata,irrelevante
2025-08-05,Zapatilla,3.0,10656.89,Carlos,La Plata,irrelevante
2025-08-05,Zapatilla,1.0,3334.86,Lucía,La Plata,irrelevante
2025-08-05,Camisa,,15297.29,Juan,La Plata,irrelevante
2025-08-05,Medias,,14161.96,Ana,Rosario,irrelevante
2025-08-05,Pantalón,3.0,15790.1,Mario,Rosario,irrelevante
2025-08-05,Zapatilla,1.0,11826.65,,Mar del Plata,irrelevante
2025-08-05,Pantalón,,5298.89,Sofía,La Plata,irrelevante
2025-08-05,Campera,3.0,11506.25,Juan,CABA,irrelevante
2025-08-05,Remera,2.0,2290.59,Luz,Bahía Blanca,irrelevante
2025-08-05,Remera,,19937.72,Juan,Mar del Plata,irrelevante
2025-08-05,Gorra,,6619.21,,Mar del Plata,irrelevante
2025-08-05,Camisa,1.0,15105.63,Lucía,La Plata,irrelevante
2025-08-05,Jean,1.0,17369.98,Juan,Rosario,irrelevante
2025-08-05,Zapatilla,3.0,9027.49,Juan,Rosario,irrelevante
2025-08-05,Gorra,2.0,15207.64,Luz,Mar del Plata,irrelevante
2025-08-05,Medias,3.0,13386.95,,Mar del Plata,irrelevante
2025-08-05,Pantalón,,13415.27,Ana,Bahía Blanca,irrelevante
2025-08-05,Remera,,11142.98,,CABA,irrelevante
2025-08-05,Remera,,9848.71,Lucía,Mar del Plata,irrelevante
2025-08-05,Pantalón,1.0,8280.21,Juan,Bahía Blanca,irrelevante
2025-08-05,Pantalón,,12634.75,Luz,La Plata,irrelevante
2025-08-05,Pantalón,1.0,6319.01,Juan,La Plata,irrelevante
2025-08-05,Gorra,1.0,17606.98,Juan,Mar del Plata,irrelevante
2025-08-05,Camisa,3.0,9514.06,Ana,CABA,irrelevante
2025-08-05,Campera,2.0,5687.62,Juan,Bahía Blanca,irrelevante
2025-08-05,Zapatilla,1.0,1759.35,Mario,La Plata,irrelevante
2025-08-05,Camisa,3.0,11116.65,Ana,Rosario,irrelevante
2025-08-05,Jean,3.0,4835.22,Mario,Bahía Blanca,irrelevante
2025-08-05,Camisa,,4412.32,,Bahía Blanca,irrelevante
2025-08-05,Gorra,1.0,11501.24,,La Plata,irrelevante
2025-08-05,Medias,2.0,7334.72,Lucía,Rosario,irrelevante
2025-08-05,Remera,2.0,2343.36,Juan,Mar del Plata,irrelevante
2025-08-05,Gorra,,15301.32,Juan,La Plata,irrelevante
2025-08-05,Zapatilla,1.0,6119.55,Luz,La Plata,irrelevante
2025-08-05,Zapatilla,3.0,5861.89,Ana,La Plata,irrelevante
2025-08-05,Zapatilla,3.0,6159.67,Lucía,Bahía Blanca,irrelevante
2025-08-05,Jean,1.0,5634.48,Carlos,Mar del Plata,irrelevante
2025-08-05,Pantalón,3.0,4634.76,Carlos,CABA,irrelevante
2025-08-05,Jean,3.0,17538.3,Mario,La Plata,irrelevante
2025-08-05,Buzo,3.0,7221.0,Carlos,La Plata,irrelevante
2025-08-05,Jean,3.0,9702.63,Carlos,La Plata,irrelevante
2025-08-05,Campera,3.0,5992.32,,CABA,irrelevante
2025-08-05,Short,1.0,2489.87,Carlos,Rosario,irrelevante
2025-08-05,Short,3.0,3997.21,Mario,Rosario,irrelevante
2025-08-05,Zapatilla,2.0,12028.21,Lucía,Bahía Blanca,irrelevante
2025-08-05,Short,,18810.77,Carlos,Rosario,irrelevante
2025-08-05,Medias,2.0,6406.66,,CABA,irrelevante
2025-08-05,Short,3.0,15766.25,Juan,CABA,irrelevante
2025-08-05,Jean,,2915.9,Carlos,Rosario,irrelevante
2025-08-05,Jean,,2484.73,Juan,CABA,irrelevante
2025-08-05,Zapatilla,,6480.22,Lucía,Mar del Plata,irrelevante
2025-08-05,Medias,2.0,2169.74,Juan,La Plata,irrelevante
2025-08-05,Medias,1.0,15177.29,Luz,Bahía Blanca,irrelevante
2025-08-05,Short,,10151.15,Carlos,Rosario,irrelevante
2025-08-05,Medias,3.0,19391.02,Ana,Mar del Plata,irrelevante
2025-08-05,Camisa,,16930.39,Ana,CABA,irrelevante
2025-08-05,Campera,3.0,8141.9,Sofía,Rosario,irrelevante
2025-08-05,Short,,3798.78,,Mar del Plata,irrelevante
2025-08-05,Remera,1.0,10191.37,Luz,La Plata,irrelevante
2025-08-05,Gorra,3.0,7951.81,Lucía,Rosario,irrelevante
2025-08-05,Campera,2.0,13841.47,Lucía,Bahía Blanca,irrelevante
2025-08-05,Jean,3.0,10599.2,,CABA,irrelevante
2025-08-05,Pantalón,,16326.85,Mario,Mar del Plata,irrelevante
2025-08-05,Jean,2.0,12736.42,Sofía,La Plata,irrelevante
2025-08-04,Short,1.0,15028.18,Ana,Mar del Plata,irrelevante
2025-08-04,Camisa,3.0,15083.54,,Rosario,irrelevante
2025-08-04,Camisa,1.0,10700.13,,La Plata,irrelevante
2025-08-04,Medias,,17059.05,Carlos,CABA,irrelevante
2025-08-04,Jean,3.0,5220.06,Carlos,La Plata,irrelevante
2025-08-04,Campera,1.0,1861.88,Juan,Bahía Blanca,irrelevante
2025-08-04,Jean,3.0,15398.65,,Rosario,irrelevante
2025-08-04,Zapatilla,1.0,17417.51,,Mar del Plata,irrelevante
2025-08-04,Pantalón,3.0,14753.31,,Mar del Plata,irrelevante
2025-08-04,Jean,3.0,9646.22,,Rosario,irrelevante
2025-08-04,Buzo,1.0,6392.96,Ana,CABA,irrelevante
2025-08-04,Buzo,1.0,11941.97,Sofía,Mar del Plata,irrelevante
2025-08-04,Medias,,2787.41,Mario,Bahía Blanca,irrelevante
2025-08-04,Zapatilla,2.0,4159.39,Lucía,La Plata,irrelevante
2025-08-04,Jean,2.0,18579.0,Juan,CABA,irrelevante
2025-08-04,Gorra,3.0,17097.62,Mario,Bahía Blanca,irrelevante
2025-08-04,Buzo,2.0,19430.9,Ana,La Plata,irrelevante
2025-08-04,Remera,3.0,8339.78,Lucía,Bahía Blanca,irrelevante
2025-08-04,Pantalón,2.0,6994.27,Lucía,Rosario,irrelevante
2025-08-04,Campera,1.0,19725.88,Lucía,La Plata,irrelevante
2025-08-04,Buzo,1.0,11066.21,Mario,La Plata,irrelevante
2025-08-04,Jean,2.0,16966.76,Mario,Bahía Blanca,irrelevante
2025-08-04,Short,1.0,13491.93,Lucía,CABA,irrelevante
2025-08-04,Zapatilla,2.0,12470.21,Lucía,Bahía Blanca,irrelevante
2025-08-04,Zapatilla,1.0,14186.35,Lucía,Mar del Plata,irrelevante
2025-08-04,Short,,16637.3,Sofía,Rosario,irrelevante
2025-08-04,Buzo,,2975.25,Sofía,Mar del Plata,irrelevante
2025-08-04,Gorra,1.0,13487.67,Juan,Bahía Blanca,irrelevante
2025-08-04,Short,2.0,12885.45,Carlos,La Plata,irrelevante
2025-08-04,Short,2.0,3229.72,,Bahía Blanca,irrelevante
2025-08-04,Medias,1.0,11214.85,Mario,CABA,irrelevante
2025-08-04,Remera,2.0,8199.87,Ana,Bahía Blanca,irrelevante
2025-08-04,Short,1.0,4592.67,Sofía,Bahía Blanca,irrelevante
2025-08-04,Campera,2.0,19271.89,Carlos,Bahía Blanca,irrelevante
2025-08-04,Pantalón,2.0,8092.7,,Mar del Plata,irrelevante
2025-08-04,Pantalón,3.0,17968.16,Carlos,Mar del Plata,irrelevante
2025-08-04,Jean,,4161.97,Luz,CABA,irrelevante
2025-08-04,Camisa,1.0,12886.28,Ana,Mar del Plata,irrelevante
2025-08-04,Zapatilla,3.0,15592.49,Carlos,Bahía Blanca,irrelevante
2025-08-04,Short,2.0,17170.48,Lucía,La Plata,irrelevante
2025-08-04,Remera,3.0,18525.54,,Mar del Plata,irrelevante
2025-08-04,Medias,3.0,11608.55,Mario,Bahía Blanca,irrelevante
2025-08-04,Zapatilla,3.0,13960.44,Carlos,La Plata,irrelevante
2025-08-04,Pantalón,3.0,15171.2,Sofía,Bahía Blanca,irrelevante
2025-08-04,Remera,2.0,12534.62,Sofía,CABA,irrelevante
2025-08-04,Zapatilla,,12483.22,Luz,La Plata,irrelevante
2025-08-04,Gorra,,13383.07,Lucía,CABA,irrelevante
2025-08-04,Short,2.0,18286.48,Juan,Rosario,irrelevante
2025-08-04,Buzo,2.0,2592.43,Lucía,La Plata,irrelevante
2025-08-04,Jean,3.0,9210.23,Sofía,Bahía Blanca,irrelevante
2025-08-04,Zapatilla,,18466.58,Lucía,CABA,irrelevante
2025-08-04,Short,3.0,11044.5,Mario,Mar del Plata,irrelevante
2025-08-04,Medias,3.0,6634.54,Lucía,La Plata,irrelevante
2025-08-04,Zapatilla,3.0,14128.24,Ana,Mar del Plata,irrelevante
2025-08-04,Gorra,,11151.09,Carlos,Mar del Plata,irrelevante
2025-08-04,Buzo,3.0,2127.82,Ana,Bahía Blanca,irrelevante
2025-08-04,Camisa,,12040.8,Luz,Rosario,irrelevante
2025-08-04,Pantalón,3.0,9553.03,Ana,La Plata,irrelevante
2025-08-04,Zapatilla,2.0,3593.24,Luz,La Plata,irrelevante
2025-08-04,Jean,,12919.97,Ana,Mar del Plata,irrelevante
2025-08-04,Campera,2.0,3509.78,Luz,Bahía Blanca,irrelevante
2025-08-04,Short,1.0,17977.03,Juan,Mar del Plata,irrelevante
2025-08-04,Gorra,,9830.5,,Rosario,irrelevante
2025-08-04,Campera,3.0,18360.21,,Mar del Plata,irrelevante
2025-08-04,Camisa,2.0,12629.42,Lucía,La Plata,irrelevante
2025-08-04,Jean,2.0,4996.23,Sofía,La Plata,irrelevante
2025-08-04,Medias,2.0,12243.26,Sofía,Rosario,irrelevante
2025-08-04,Jean,,10209.36,Sofía,Mar del Plata,irrelevante
2025-08-04,Pantalón,,1509.57,Ana,CABA,irrelevante
2025-08-04,Camisa,,2084.04,Juan,CABA,irrelevante
2025-08-04,Remera,,9801.11,,Bahía Blanca,irrelevante
2025-08-04,Buzo,3.0,11953.69,Sofía,Rosario,irrelevante
2025-08-04,Camisa,3.0,17718.26,Mario,CABA,irrelevante
2025-08-04,Pantalón,3.0,7851.04,Luz,Rosario,irrelevante
2025-08-04,Jean,1.0,1605.07,,Bahía Blanca,irrelevante
2025-08-04,Medias,3.0,3166.81,Juan,Mar del Plata,irrelevante
2025-08-04,Gorra,1.0,7131.07,Carlos,Bahía Blanca,irrelevante
2025-08-04,Medias,3.0,12068.44,Ana,La Plata,irrelevante
2025-08-04,Zapatilla,1.0,2045.57,Carlos,Mar del Plata,irrelevante
2025-08-04,Medias,1.0,8261.31,Carlos,CABA,irrelevante
2025-08-04,Buzo,3.0,19152.81,Ana,Rosario,irrelevante
2025-08-04,Campera,3.0,2210.75,Carlos,Bahía Blanca,irrelevante
2025-08-04,Gorra,1.0,16406.25,Sofía,La Plata,irrelevante
2025-08-04,Short,3.0,4018.91,Luz,Bahía Blanca,irrelevante
2025-08-04,Medias,1.0,6181.78,Ana,Mar del Plata,irrelevante
2025-08-04,Buzo,1.0,2274.29,Mario,CABA,irrelevante
2025-08-04,Camisa,3.0,13626.22,,CABA,irrelevante
2025-08-04,Pantalón,2.0,14503.78,Lucía,Rosario,irrelevante
2025-08-04,Gorra,2.0,8200.87,Luz,CABA,irrelevante
2025-08-04,Gorra,1.0,13700.15,Luz,Bahía Blanca,irrelevante
2025-08-04,Zapatilla,,14874.99,Luz,Bahía Blanca,irrelevante
2025-08-04,Campera,,5611.96,Luz,CABA,irrelevante
2025-08-04,Remera,1.0,7818.13,Ana,La Plata,irrelevante
2025-08-04,Remera,3.0,4194.22,Juan,Bahía Blanca,irrelevante
2025-08-04,Gorra,3.0,13636.77,Carlos,CABA,irrelevante
2025-08-04,Jean,,9476.2,Mario,Mar del Plata,irrelevante
2025-08-04,Jean,3.0,4316.55,,CABA,irrelevante
2025-08-04,Zapatilla,3.0,16964.78,Sofía,Mar del Plata,irrelevante
2025-08-04,Camisa,,9761.62,Lucía,Rosario,irrelevante
2025-08-04,Buzo,2.0,19506.38,Juan,Bahía Blanca,irrelevante
2025-08-04,Campera,1.0,8869.78,Ana,CABA,irrelevante
2025-08-04,Jean,1.0,14614.07,Ana,La Plata,irrelevante
2025-08-04,Campera,1.0,17575.05,,Rosario,irrelevante
2025-08-04,Camisa,3.0,18435.44,Juan,Mar del Plata,irrelevante
2025-08-04,Zapatilla,3.0,3715.6,Lucía,Mar del Plata,irrelevante
2025-08-04,Remera,3.0,9390.53,Sofía,Rosario,irrelevante
2025-08-04,Campera,1.0,9319.73,Juan,Rosario,irrelevante
2025-08-04,Buzo,3.0,3732.89,Juan,La Plata,irrelevante
2025-08-04,Pantalón,1.0,8329.32,Juan,La Plata,irrelevante
2025-08-04,Gorra,,13191.81,,Bahía Blanca,irrelevante
2025-08-04,Pantalón,3.0,6602.02,Mario,Rosario,irrelevante
2025-08-04,Buzo,,14177.27,,CABA,irrelevante
2025-08-04,Gorra,1.0,19196.63,,Bahía Blanca,irrelevante
2025-08-04,Short,,1858.44,Mario,CABA,irrelevante
2025-08-04,Pantalón,,12035.25,Carlos,Bahía Blanca,irrelevante
2025-08-04,Camisa,,14665.8,Ana,Rosario,irrelevante
2025-08-04,Camisa,2.0,16162.42,Carlos,La Plata,irrelevante
2025-08-04,Buzo,2.0,9919.58,Juan,La Plata,irrelevante
2025-08-04,Zapatilla,3.0,6035.73,Mario,CABA,irrelevante
2025-08-04,Remera,2.0,2211.24,Sofía,La Plata,irrelevante
2025-08-04,Remera,,18577.83,Sofía,CABA,irrelevante
2025-08-04,Remera,1.0,16509.21,Lucía,Mar del Plata,irrelevante
2025-08-04,Buzo,2.0,13322.51,Ana,Rosario,irrelevante
2025-08-04,Remera,2.0,3553.18,Juan,CABA,irrelevante
2025-08-04,Campera,,14468.2,Lucía,La Plata,irrelevante
2025-08-04,Short,3.0,8220.01,Sofía,CABA,irrelevante
2025-08-04,Jean,1.0,6230.65,Carlos,Bahía Blanca,irrelevante
2025-08-04,Remera,2.0,13897.61,Juan,Bahía Blanca,irrelevante
2025-08-04,Jean,2.0,18173.22,Lucía,Mar del Plata,irrelevante
2025-08-04,Pantalón,3.0,15750.98,Luz,Rosario,irrelevante
2025-08-04,Camisa,2.0,12471.01,Carlos,La Plata,irrelevante
2025-08-04,Medias,1.0,19356.26,Lucía,CABA,irrelevante
2025-08-04,Jean,2.0,8189.82,Mario,Rosario,irrelevante
2025-08-04,Gorra,3.0,11823.87,Mario,Bahía Blanca,irrelevante
2025-08-04,Short,2.0,13120.39,Lucía,Mar del Plata,irrelevante
2025-08-04,Zapatilla,2.0,7559.94,Juan,Rosario,irrelevante
2025-08-04,Pantalón,2.0,16551.04,,Rosario,irrelevante
2025-08-04,Buzo,,7180.88,Mario,La Plata,irrelevante
2025-08-04,Zapatilla,2.0,18704.62,,Rosario,irrelevante
2025-08-04,Buzo,3.0,12726.7,,CABA,irrelevante
2025-08-04,Buzo,,12494.33,Ana,La Plata,irrelevante
2025-08-04,Remera,,18430.76,,Bahía Blanca,irrelevante
2025-08-04,Pantalón,,4760.63,Lucía,CABA,irrelevante
2025-08-04,Buzo,1.0,12892.29,,Bahía Blanca,irrelevante
2025-08-04,Camisa,1.0,7862.43,,CABA,irrelevante
2025-08-04,Camisa,,5725.77,Juan,Bahía Blanca,irrelevante
2025-08-04,Short,1.0,19557.65,Juan,CABA,irrelevante
2025-08-04,Zapatilla,1.0,15470.7,Sofía,La Plata,irrelevante
2025-08-04,Remera,3.0,6302.86,Carlos,Bahía Blanca,irrelevante
2025-08-04,Pantalón,2.0,13687.84,Luz,Rosario,irrelevante
2025-08-04,Camisa,3.0,13340.3,Juan,Bahía Blanca,irrelevante
2025-08-04,Buzo,3.0,7518.03,,CABA,irrelevante
2025-08-04,Short,1.0,17587.88,Carlos,La Plata,irrelevante
2025-08-04,Short,2.0,1652.08,Lucía,CABA,irrelevante
2025-08-04,Campera,3.0,5007.09,,Bahía Blanca,irrelevante
2025-08-04,Zapatilla,3.0,18462.21,Luz,Bahía Blanca,irrelevante
2025-08-04,Remera,3.0,11312.61,Sofía,Rosario,irrelevante
2025-08-04,Camisa,,16811.42,Mario,La Plata,irrelevante
2025-08-04,Short,1.0,9576.03,Sofía,CABA,irrelevante
2025-08-04,Gorra,2.0,10399.91,Ana,La Plata,irrelevante
2025-08-04,Jean,3.0,18020.84,Sofía,Rosario,irrelevante
2025-08-04,Short,1.0,12533.38,,CABA,irrelevante
2025-08-04,Zapatilla,3.0,13147.67,,CABA,irrelevante
2025-08-04,Camisa,,11914.46,Luz,CABA,irrelevante
2025-08-04,Zapatilla,1.0,3080.72,Luz,Bahía Blanca,irrelevante
2025-08-04,Camisa,1.0,13744.86,Sofía,CABA,irrelevante
2025-08-04,Jean,3.0,2684.7,,CABA,irrelevante
2025-08-04,Gorra,3.0,17139.29,Lucía,Mar del Plata,irrelevante
2025-08-04,Short,3.0,13139.63,Sofía,La Plata,irrelevante
2025-08-04,Buzo,,16163.12,Carlos,Bahía Blanca,irrelevante
2025-08-04,Short,1.0,11879.1,,Rosario,irrelevante
2025-08-04,Zapatilla,1.0,19894.08,Sofía,CABA,irrelevante
2025-08-04,Zapatilla,3.0,9627.02,Lucía,Rosario,irrelevante
2025-08-04,Zapatilla,1.0,12955.2,Carlos,La Plata,irrelevante
2025-08-04,Zapatilla,,10430.14,Lucía,Rosario,irrelevante
2025-08-04,Campera,2.0,8127.3,Ana,Bahía Blanca,irrelevante
2025-08-04,Buzo,3.0,14579.76,Ana,Mar del Plata,irrelevante
2025-08-04,Medias,3.0,13832.22,Lucía,La Plata,irrelevante
2025-08-04,Camisa,,4251.87,Luz,Rosario,irrelevante
2025-08-04,Campera,,12579.63,Ana,La Plata,irrelevante
2025-08-04,Gorra,1.0,12331.93,Luz,Mar del Plata,irrelevante
2025-08-04,Gorra,2.0,2526.7,Juan,Bahía Blanca,irrelevante
2025-08-04,Short,2.0,5754.33,Sofía,CABA,irrelevante
2025-08-04,Gorra,1.0,11409.75,Lucía,Bahía Blanca,irrelevante
2025-08-04,Short,,6778.27,Lucía,Rosario,irrelevante
2025-08-04,Camisa,,12697.5,Carlos,La Plata,irrelevante
2025-08-04,Camisa,3.0,10216.72,Lucía,Bahía Blanca,irrelevante
2025-08-04,Camisa,1.0,13836.66,Lucía,La Plata,irrelevante
2025-08-04,Pantalón,2.0,9107.02,Ana,Mar del Plata,irrelevante
2025-08-04,Campera,,13027.75,Ana,Rosario,irrelevante
2025-08-04,Jean,2.0,1806.73,Mario,Mar del Plata,irrelevante
2025-08-04,Short,,4650.51,,CABA,irrelevante
2025-08-04,Pantalón,3.0,8986.23,Sofía,La Plata,irrelevante
2025-08-04,Camisa,2.0,12150.95,Mario,La Plata,irrelevante
2025-08-04,Jean,,3960.42,,Bahía Blanca,irrelevante
2025-08-04,Campera,2.0,5786.47,,Mar del Plata,irrelevante
2025-08-04,Remera,2.0,6337.06,Juan,Bahía Blanca,irrelevante
2025-08-04,Medias,,15752.17,Juan,Mar del Plata,irrelevante
2025-08-04,Short,,12591.72,Mario,Rosario,irrelevante
2025-08-04,Pantalón,2.0,1965.01,Carlos,CABA,irrelevante
2025-08-03,Pantalón,3.0,19518.29,Lucía,La Plata,irrelevante
2025-08-03,Camisa,1.0,14924.51,Sofía,Mar del Plata,irrelevante
2025-08-03,Buzo,2.0,16995.03,Ana,CABA,irrelevante
2025-08-03,Camisa,,18365.22,Lucía,Rosario,irrelevante
2025-08-03,Gorra,,6191.9,Sofía,La Plata,irrelevante
2025-08-03,Gorra,2.0,12416.02,,Rosario,irrelevante
2025-08-03,Zapatilla,1.0,11525.53,Mario,Mar del Plata,irrelevante
2025-08-03,Jean,2.0,14405.01,Mario,Rosario,irrelevante
2025-08-03,Buzo,,4622.8,Ana,Bahía Blanca,irrelevante
2025-08-03,Short,,18673.16,Mario,CABA,irrelevante
2025-08-03,Jean,3.0,2425.63,Luz,Rosario,irrelevante
2025-08-03,Remera,1.0,18935.73,Mario,Rosario,irrelevante
2025-08-03,Campera,3.0,16706.84,Carlos,Bahía Blanca,irrelevante
2025-08-03,Campera,3.0,1530.96,Luz,Rosario,irrelevante
2025-08-03,Pantalón,2.0,17911.95,,Bahía Blanca,irrelevante
2025-08-03,Buzo,,14093.23,,CABA,irrelevante
2025-08-03,Camisa,2.0,11894.23,Ana,Bahía Blanca,irrelevante
2025-08-03,Short,3.0,11334.12,Sofía,CABA,irrelevante
2025-08-03,Remera,3.0,7976.68,Luz,Mar del Plata,irrelevante
2025-08-03,Short,2.0,5909.15,Luz,Bahía Blanca,irrelevante
2025-08-03,Medias,3.0,19696.85,Lucía,Mar del Plata,irrelevante
2025-08-03,Gorra,2.0,8268.93,,Rosario,irrelevante
2025-08-03,Buzo,2.0,5735.3,Mario,Bahía Blanca,irrelevante
2025-08-03,Remera,,9955.1,Carlos,La Plata,irrelevante
2025-08-03,Short,,6510.74,Luz,Rosario,irrelevante
2025-08-03,Jean,1.0,17127.09,Carlos,Rosario,irrelevante
2025-08-03,Remera,1.0,15759.29,Sofía,CABA,irrelevante
2025-08-03,Remera,1.0,14206.82,Sofía,CABA,irrelevante
2025-08-03,Medias,3.0,5428.09,Luz,Bahía Blanca,irrelevante
2025-08-03,Medias,3.0,12764.88,Mario,Rosario,irrelevante
2025-08-03,Camisa,2.0,8841.84,Carlos,Mar del Plata,irrelevante
2025-08-03,Medias,,18319.22,Luz,Bahía Blanca,irrelevante
2025-08-03,Remera,3.0,12744.79,Juan,Mar del Plata,irrelevante
2025-08-03,Short,,8404.29,,Bahía Blanca,irrelevante
2025-08-03,Camisa,1.0,6875.49,Juan,Bahía Blanca,irrelevante
2025-08-03,Campera,1.0,7656.36,Ana,Rosario,irrelevante
2025-08-03,Medias,,17158.24,Ana,Mar del Plata,irrelevante
2025-08-03,Remera,1.0,4149.84,Ana,CABA,irrelevante
2025-08-03,Camisa,3.0,10879.81,Carlos,La Plata,irrelevante
2025-08-03,Medias,,16901.95,,Bahía Blanca,irrelevante
2025-08-03,Buzo,2.0,13364.47,Carlos,CABA,irrelevante
2025-08-03,Campera,,6849.93,Mario,Bahía Blanca,irrelevante
2025-08-03,Campera,2.0,5667.0,Luz,CABA,irrelevante
